Syntax version=4
Sun Nov 24 22:27:38 2019
Starting process (10000000 clocks per sec)

LogRawData=false
VarHeader=1
D:		akcelerometer[0]	akcelerometer[1]	akcelerometer[2]	gyroskope[0]	gyroskope[1]	gyroskope[2]
D:	time(ms)	(0x20000780,7)	(0x20000788,7)	(0x20000790,7)	(0x20000798,7)	(0x200007a0,7)	(0x200007a8,7)
D:	2298.68	5.676196	-5.333708	-5.824688	1.396562	1.079113	0.080960
D:	2299.57	5.676196	-5.333708	-5.824688	1.396562	1.079113	0.080960
D:	2300.46	5.676196	-5.333708	-5.824688	1.396562	1.079113	0.080960
D:	2301.33	5.676196	-5.333708	-5.824688	1.396562	1.079113	0.080960
D:	2302.29	5.676196	-5.333708	-5.824688	1.396562	1.079113	0.080960
D:	2303.18	5.676196	-5.333708	-5.688175	1.357147	1.037568	0.035154
D:	2304.08	5.633086	-5.225933	-5.688171	1.357147	1.037568	0.035154
D:	2304.96	5.633086	-5.225933	-5.688171	1.357147	1.037568	0.035154
D:	2305.84	5.633086	-5.225933	-5.688171	1.357147	1.037568	0.035154
D:	2306.73	5.633086	-5.225933	-5.688171	1.357147	1.037568	0.035154
D:	2307.64	5.633086	-5.225933	-5.688171	1.357147	1.037568	0.035154
D:	2308.55	5.633086	-5.225933	-5.688171	1.357147	1.037568	0.035154
D:	2309.46	5.633086	-5.225933	-5.688171	1.357147	1.037568	0.035154
D:	2310.37	5.633086	-5.225933	-5.688171	1.357147	1.037568	0.035154
D:	2311.27	5.633086	-5.225933	-5.688171	1.357147	1.037568	0.035154
D:	2312.45	5.633086	-5.225933	-5.688171	1.357147	1.037568	0.035154
D:	2313.56	5.877378	-5.472620	-5.247488	1.284709	0.989631	0.001065
D:	2314.49	5.877378	-5.472620	-5.247488	1.284709	0.989631	0.001065
D:	2315.39	5.877378	-5.472620	-5.247488	1.284709	0.989631	0.001065
D:	2316.29	5.877378	-5.472620	-5.247488	1.284709	0.989631	0.001065
D:	2317.26	5.877378	-5.472620	-5.247488	1.284709	0.989631	0.001065
D:	2318.17	5.877378	-5.472620	-5.247488	1.284709	0.989631	0.001065
D:	2319.05	5.877378	-5.472620	-5.247488	1.284709	0.989631	0.001065
D:	2319.93	5.877378	-5.472620	-5.247488	1.284709	0.989631	0.001065
D:	2320.86	5.877378	-5.472620	-5.247488	1.284709	0.989631	0.001065
D:	2321.73	5.877378	-5.472620	-5.247488	1.284709	0.989631	0.001065
D:	2322.66	5.877378	-5.472620	-5.247488	1.284709	0.989631	0.001065
D:	2323.55	6.140830	-5.731282	-5.041516	1.259143	1.015197	0.017044
D:	2324.49	6.140830	-5.731282	-5.041516	1.259143	1.015197	0.017044
D:	2325.42	6.140830	-5.731282	-5.041516	1.259143	1.015197	0.017044
D:	2326.34	6.140830	-5.731282	-5.041516	1.259143	1.015197	0.017044
D:	2327.43	6.140830	-5.731282	-5.041516	1.259143	1.015197	0.017044
D:	2328.39	6.140830	-5.731282	-5.041516	1.259143	1.015197	0.017044
D:	2329.39	6.140830	-5.731282	-5.041516	1.259143	1.015197	0.017044
D:	2330.46	6.140830	-5.731282	-5.041516	1.259143	1.015197	0.017044
D:	2331.57	6.140830	-5.731282	-5.041516	1.259143	1.015197	0.017044
D:	2332.63	6.140830	-5.731282	-5.041516	1.259143	1.015197	0.017044
D:	2333.67	6.265371	-5.896538	-5.063071	1.250620	1.047155	0.056459
D:	2334.72	6.265371	-5.896538	-5.063071	1.250620	1.047155	0.056459
D:	2335.77	6.265371	-5.896538	-5.063071	1.250620	1.047155	0.056459
D:	2336.81	6.265371	-5.896538	-5.063071	1.250620	1.047155	0.056459
D:	2337.74	6.265371	-5.896538	-5.063071	1.250620	1.047155	0.056459
D:	2338.64	6.265371	-5.896538	-5.063071	1.250620	1.047155	0.056459
D:	2339.72	6.265371	-5.896538	-5.063071	1.250620	1.047155	0.056459
D:	2340.80	6.265371	-5.896538	-5.063071	1.250620	1.047155	0.056459
D:	2341.88	6.265371	-5.896538	-5.063071	1.250620	1.047155	0.056459
D:	2342.95	6.265371	-5.896538	-5.063071	1.250620	1.047155	0.056459
D:	2344.05	6.356382	-5.803132	-5.237908	1.206945	1.015197	0.077764
D:	2345.16	6.356382	-5.803132	-5.237908	1.206945	1.015197	0.077764
D:	2346.36	6.356382	-5.803132	-5.237908	1.206945	1.015197	0.077764
D:	2347.38	6.356382	-5.803132	-5.237908	1.206945	1.015197	0.077764
D:	2348.29	6.356382	-5.803132	-5.237908	1.206945	1.015197	0.077764
D:	2349.18	6.356382	-5.803132	-5.237908	1.206945	1.015197	0.077764
D:	2350.07	6.356382	-5.803132	-5.237908	1.206945	1.015197	0.077764
D:	2350.95	6.356382	-5.803132	-5.237908	1.206945	1.015197	0.077764
D:	2351.83	6.356382	-5.803132	-5.237908	1.206945	1.015197	0.077764
D:	2352.72	6.356382	-5.803132	-5.237908	1.206945	1.015197	0.077764
D:	2353.61	6.356382	-5.803132	-5.237908	1.206945	1.015197	0.077764
D:	2354.51	6.356382	-5.803132	-5.237908	1.206945	1.015197	0.077764
D:	2355.41	6.294111	-5.757627	-5.391189	1.085504	0.904410	0.063916
D:	2356.36	6.294111	-5.757627	-5.391189	1.085504	0.904410	0.063916
D:	2357.34	6.294111	-5.757627	-5.391189	1.085504	0.904410	0.063916
D:	2358.28	6.294111	-5.757627	-5.391189	1.085504	0.904410	0.063916
D:	2359.16	6.294111	-5.757627	-5.391189	1.085504	0.904410	0.063916
D:	2360.08	6.294111	-5.757627	-5.391189	1.085504	0.904410	0.063916
D:	2361.04	6.294111	-5.757627	-5.391189	1.085504	0.904410	0.063916
D:	2361.97	6.294111	-5.757627	-5.391189	1.085504	0.904410	0.063916
D:	2363.00	6.294111	-5.757627	-5.391189	1.085504	0.904410	0.025566
D:	2363.92	6.365962	-5.755232	-5.355264	0.950216	0.747816	0.025566
D:	2364.82	6.365962	-5.755232	-5.355264	0.950216	0.747816	0.025566
D:	2365.71	6.365962	-5.755232	-5.355264	0.950216	0.747816	0.025566
D:	2366.59	6.365962	-5.755232	-5.355264	0.950216	0.747816	0.025566
D:	2367.54	6.365962	-5.755232	-5.355264	0.950216	0.747816	0.025566
D:	2368.43	6.365962	-5.755232	-5.355264	0.950216	0.747816	0.025566
D:	2369.31	6.365962	-5.755232	-5.355264	0.950216	0.747816	0.025566
D:	2370.21	6.365962	-5.755232	-5.355264	0.950216	0.747816	0.025566
D:	2371.10	6.365962	-5.755232	-5.355264	0.950216	0.747816	0.025566
D:	2372.05	6.365962	-5.755232	-5.355264	0.950216	0.747816	0.025566
D:	2372.94	6.365962	-5.755232	-5.355264	0.950216	0.747816	0.025566
D:	2373.84	6.444998	-5.934858	-5.144502	0.805340	0.606135	-0.015979
D:	2374.76	6.444998	-5.934858	-5.144502	0.805340	0.606135	-0.015979
D:	2375.67	6.444998	-5.934858	-5.144502	0.805340	0.606135	-0.015979
D:	2376.58	6.444998	-5.934858	-5.144502	0.805340	0.606135	-0.015979
D:	2377.43	6.444998	-5.934858	-5.144502	0.805340	0.606135	-0.015979
D:	2378.41	6.444998	-5.934858	-5.144502	0.805340	0.606135	-0.015979
D:	2379.38	6.444998	-5.934858	-5.144502	0.805340	0.606135	-0.015979
D:	2380.27	6.444998	-5.934858	-5.144502	0.805340	0.606135	-0.015979
D:	2381.34	6.444998	-5.934858	-5.144502	0.805340	0.606135	-0.015979
D:	2382.44	6.444998	-5.934858	-5.144502	0.805340	0.606135	-0.015979
D:	2383.51	6.444998	-5.934858	-5.144502	0.805340	0.606135	-0.015979
D:	2384.54	6.444998	-5.934858	-5.144502	0.805340	0.606135	-0.015979
D:	2385.59	6.504873	-6.193521	-4.897815	0.728641	0.525175	-0.031958
D:	2386.47	6.504873	-6.193521	-4.897815	0.728641	0.525175	-0.031958
D:	2387.50	6.504873	-6.193521	-4.897815	0.728641	0.525175	-0.031958
D:	2388.57	6.504873	-6.193521	-4.897815	0.728641	0.525175	-0.031958
D:	2389.66	6.504873	-6.193521	-4.897815	0.728641	0.525175	-0.031958
D:	2390.74	6.504873	-6.193521	-4.897815	0.728641	0.525175	-0.031958
D:	2391.85	6.504873	-6.193521	-4.897815	0.728641	0.525175	-0.031958
D:	2392.96	6.504873	-6.193521	-4.897815	0.728641	0.525175	-0.031958
D:	2394.06	6.674919	-6.272556	-4.837939	0.678573	0.494283	-0.041545
D:	2395.20	6.674919	-6.272556	-4.837939	0.678573	0.494283	-0.041545
D:	2396.46	6.674919	-6.272556	-4.837939	0.678573	0.494283	-0.041545
D:	2397.47	6.674919	-6.272556	-4.837939	0.678573	0.494283	-0.041545
D:	2398.51	6.674919	-6.272556	-4.837939	0.678573	0.494283	-0.041545
D:	2399.43	6.674919	-6.272556	-4.837939	0.678573	0.494283	-0.041545
D:	2400.35	6.674919	-6.272556	-4.837939	0.678573	0.494283	-0.041545
D:	2401.28	6.674919	-6.272556	-4.837939	0.678573	0.494283	-0.041545
D:	2402.18	6.674919	-6.272556	-4.837939	0.678573	0.494283	-0.041545
D:	2403.07	6.674919	-6.272556	-4.837939	0.678573	0.480434	-0.031958
D:	2403.96	6.840176	-6.418652	-4.608018	0.630637	0.480434	-0.031958
D:	2404.85	6.840176	-6.418652	-4.608018	0.630637	0.480434	-0.031958
D:	2405.76	6.840176	-6.418652	-4.608018	0.630637	0.480434	-0.031958
D:	2406.67	6.840176	-6.418652	-4.608018	0.630637	0.480434	-0.031958
D:	2407.57	6.840176	-6.418652	-4.608018	0.630637	0.480434	-0.031958
D:	2408.47	6.840176	-6.418652	-4.608018	0.630637	0.480434	-0.031958
D:	2409.36	6.840176	-6.418652	-4.608018	0.630637	0.480434	-0.031958
D:	2410.33	6.840176	-6.418652	-4.608018	0.630637	0.480434	-0.031958
D:	2411.29	6.840176	-6.418652	-4.608018	0.630637	0.480434	-0.031958
D:	2412.41	6.840176	-6.418652	-4.608018	0.630637	0.480434	-0.031958
D:	2413.52	6.749165	-6.502478	-4.627178	0.680704	0.535828	-0.017044
D:	2414.42	6.749165	-6.502478	-4.627178	0.680704	0.535828	-0.017044
D:	2415.32	6.749165	-6.502478	-4.627178	0.680704	0.535828	-0.017044
D:	2416.16	6.749165	-6.502478	-4.627178	0.680704	0.535828	-0.017044
D:	2417.08	6.749165	-6.502478	-4.627178	0.680704	0.535828	-0.017044
D:	2417.96	6.749165	-6.502478	-4.627178	0.680704	0.535828	-0.017044
D:	2418.85	6.749165	-6.502478	-4.627178	0.680704	0.535828	-0.017044
D:	2419.75	6.749165	-6.502478	-4.627178	0.680704	0.535828	-0.017044
D:	2420.65	6.749165	-6.502478	-4.627178	0.680704	0.535828	-0.017044
D:	2421.56	6.749165	-6.502478	-4.627178	0.680704	0.535828	-0.017044
D:	2422.48	6.749165	-6.502478	-4.627178	0.680704	0.535828	-0.017044
D:	2423.37	6.737190	-6.459368	-4.682263	0.781904	0.633832	0.020240
D:	2424.31	6.737190	-6.459368	-4.682263	0.781904	0.633832	0.020240
D:	2425.33	6.737190	-6.459368	-4.682263	0.781904	0.633832	0.020240
D:	2426.39	6.737190	-6.459368	-4.682263	0.781904	0.633832	0.020240
D:	2427.43	6.737190	-6.459368	-4.682263	0.781904	0.633832	0.020240
D:	2428.46	6.737190	-6.459368	-4.682263	0.781904	0.633832	0.020240
D:	2429.37	6.737190	-6.459368	-4.682263	0.781904	0.633832	0.020240
D:	2430.49	6.737190	-6.459368	-4.682263	0.781904	0.633832	0.020240
D:	2431.57	6.737190	-6.459368	-4.682263	0.781904	0.633832	0.020240
D:	2432.67	6.737190	-6.459368	-4.682263	0.781904	0.633832	0.020240
D:	2433.73	6.945557	-6.583909	-4.545747	0.857538	0.653007	0.052198
D:	2434.80	6.945557	-6.583909	-4.545747	0.857538	0.653007	0.052198
D:	2435.88	6.945557	-6.583909	-4.545747	0.857538	0.653007	0.052198
D:	2436.91	6.945557	-6.583909	-4.545747	0.857538	0.653007	0.052198
D:	2437.87	6.945557	-6.583909	-4.545747	0.857538	0.653007	0.052198
D:	2438.98	6.945557	-6.583909	-4.545747	0.857538	0.653007	0.052198
D:	2440.06	6.945557	-6.583909	-4.545747	0.857538	0.653007	0.052198
D:	2441.18	6.945557	-6.583909	-4.545747	0.857538	0.653007	0.052198
D:	2442.25	6.945557	-6.583909	-4.545747	0.857538	0.653007	0.052198
D:	2443.36	6.892866	-6.653364	-4.337380	0.916127	0.678573	0.092678
D:	2444.39	6.892866	-6.653364	-4.337380	0.916127	0.678573	0.092678
D:	2445.66	6.892866	-6.653364	-4.337380	0.916127	0.678573	0.092678
D:	2446.55	6.892866	-6.653364	-4.337380	0.916127	0.678573	0.092678
D:	2447.53	6.892866	-6.653364	-4.337380	0.916127	0.678573	0.092678
D:	2448.64	6.892866	-6.653364	-4.337380	0.916127	0.678573	0.092678
D:	2449.55	6.892866	-6.653364	-4.337380	0.916127	0.678573	0.092678
D:	2450.49	6.892866	-6.653364	-4.337380	0.916127	0.678573	0.092678
D:	2451.39	6.892866	-6.653364	-4.337380	0.916127	0.678573	0.092678
D:	2452.30	6.892866	-6.653364	-4.337380	0.916127	0.678573	0.092678
D:	2453.20	6.892866	-6.653364	-4.164939	0.981109	0.705205	0.113983
D:	2454.09	6.703660	-6.509663	-4.164939	0.981109	0.705205	0.113983
D:	2455.05	6.703660	-6.509663	-4.164939	0.981109	0.705205	0.113983
D:	2455.94	6.703660	-6.509663	-4.164939	0.981109	0.705205	0.113983
D:	2456.82	6.703660	-6.509663	-4.164939	0.981109	0.705205	0.113983
D:	2457.74	6.703660	-6.509663	-4.164939	0.981109	0.705205	0.113983
D:	2458.65	6.703660	-6.509663	-4.164939	0.981109	0.705205	0.113983
D:	2459.58	6.703660	-6.509663	-4.164939	0.981109	0.705205	0.113983
D:	2460.51	6.703660	-6.509663	-4.164939	0.981109	0.705205	0.113983
D:	2461.46	6.703660	-6.509663	-4.164939	0.981109	0.705205	0.113983
D:	2462.47	6.703660	-6.509663	-4.164939	0.981109	0.705205	0.113983
D:	2463.52	6.725215	-6.411467	-4.270320	0.994957	0.691357	0.092678
D:	2464.46	6.725215	-6.411467	-4.270320	0.994957	0.691357	0.092678
D:	2465.38	6.725215	-6.411467	-4.270320	0.994957	0.691357	0.092678
D:	2466.29	6.725215	-6.411467	-4.270320	0.994957	0.691357	0.092678
D:	2467.29	6.725215	-6.411467	-4.270320	0.994957	0.691357	0.092678
D:	2468.22	6.725215	-6.411467	-4.270320	0.994957	0.691357	0.092678
D:	2469.12	6.725215	-6.411467	-4.270320	0.994957	0.691357	0.092678
D:	2470.06	6.725215	-6.411467	-4.270320	0.994957	0.691357	0.092678
D:	2471.06	6.725215	-6.411467	-4.270320	0.994957	0.691357	0.092678
D:	2472.05	6.725215	-6.411467	-4.270320	0.994957	0.691357	0.092678
D:	2473.06	6.725215	-6.411467	-4.270320	0.994957	0.691357	0.092678
D:	2474.06	6.725215	-6.411467	-4.270320	0.994957	0.691357	0.092678
D:	2475.06	6.725215	-6.411467	-4.270320	0.994957	0.651942	0.079895
D:	2476.06	6.619834	-6.361172	-4.212839	0.942759	0.651942	0.079895
D:	2477.06	6.619834	-6.361172	-4.212839	0.942759	0.651942	0.079895
D:	2478.13	6.619834	-6.361172	-4.212839	0.942759	0.651942	0.079895
D:	2479.13	6.619834	-6.361172	-4.212839	0.942759	0.651942	0.079895
D:	2480.28	6.619834	-6.361172	-4.212839	0.942759	0.651942	0.079895
D:	2481.39	6.619834	-6.361172	-4.212839	0.942759	0.651942	0.079895
D:	2482.45	6.619834	-6.361172	-4.212839	0.942759	0.651942	0.079895
D:	2483.55	6.962322	-6.691685	-3.901487	0.894822	0.595483	0.044741
D:	2484.63	6.962322	-6.691685	-3.901487	0.894822	0.595483	0.044741
D:	2485.68	6.962322	-6.691685	-3.901487	0.894822	0.595483	0.044741
D:	2486.61	6.962322	-6.691685	-3.901487	0.894822	0.595483	0.044741
D:	2487.54	6.962322	-6.691685	-3.901487	0.894822	0.595483	0.044741
D:	2488.61	6.962322	-6.691685	-3.901487	0.894822	0.595483	0.044741
D:	2489.69	6.962322	-6.691685	-3.901487	0.894822	0.595483	0.044741
D:	2490.78	6.962322	-6.691685	-3.901487	0.894822	0.595483	0.044741
D:	2491.87	6.962322	-6.691685	-3.901487	0.894822	0.595483	0.044741
D:	2492.96	6.962322	-6.691685	-3.901487	0.894822	0.595483	0.067112
D:	2494.07	7.062913	-6.909631	-4.090693	0.919323	0.597613	0.067112
D:	2495.20	7.062913	-6.909631	-4.090693	0.919323	0.597613	0.067112
D:	2496.44	7.062913	-6.909631	-4.090693	0.919323	0.597613	0.067112
D:	2497.49	7.062913	-6.909631	-4.090693	0.919323	0.597613	0.067112
D:	2498.41	7.062913	-6.909631	-4.090693	0.919323	0.597613	0.067112
D:	2499.34	7.062913	-6.909631	-4.090693	0.919323	0.597613	0.067112
D:	2500.37	7.062913	-6.909631	-4.090693	0.919323	0.597613	0.067112
D:	2501.31	7.062913	-6.909631	-4.090693	0.919323	0.597613	0.067112
D:	2502.24	7.062913	-6.909631	-4.090693	0.919323	0.597613	0.067112
D:	2503.16	7.062913	-6.909631	-4.090693	0.919323	0.597613	0.067112
D:	2504.08	7.062913	-6.909631	-4.090693	0.919323	0.597613	0.067112
D:	2505.05	7.062913	-6.909631	-4.090693	0.919323	0.570982	0.095874
D:	2505.97	7.173083	-6.880891	-3.889512	0.916127	0.570982	0.095874
D:	2506.90	7.173083	-6.880891	-3.889512	0.916127	0.570982	0.095874
D:	2507.85	7.173083	-6.880891	-3.889512	0.916127	0.570982	0.095874
D:	2508.78	7.173083	-6.880891	-3.889512	0.916127	0.570982	0.095874
D:	2509.69	7.173083	-6.880891	-3.889512	0.916127	0.570982	0.095874
D:	2510.64	7.173083	-6.880891	-3.889512	0.916127	0.570982	0.095874
D:	2511.57	7.173083	-6.880891	-3.889512	0.916127	0.570982	0.095874
D:	2512.71	7.173083	-6.880891	-3.889512	0.916127	0.570982	0.095874
D:	2513.79	7.173083	-6.859336	-3.650010	0.935302	0.570982	0.116114
D:	2514.74	7.173083	-6.859336	-3.650010	0.935302	0.570982	0.116114
D:	2515.66	7.173083	-6.859336	-3.650010	0.935302	0.570982	0.116114
D:	2516.58	7.173083	-6.859336	-3.650010	0.935302	0.570982	0.116114
D:	2517.47	7.173083	-6.859336	-3.650010	0.935302	0.570982	0.116114
D:	2518.38	7.173083	-6.859336	-3.650010	0.935302	0.570982	0.116114
D:	2519.31	7.173083	-6.859336	-3.650010	0.935302	0.570982	0.116114
D:	2520.23	7.173083	-6.859336	-3.650010	0.935302	0.570982	0.116114
D:	2521.16	7.173083	-6.859336	-3.650010	0.935302	0.570982	0.116114
D:	2522.09	7.173083	-6.859336	-3.650010	0.935302	0.570982	0.116114
D:	2523.06	7.173083	-6.859336	-3.650010	0.935302	0.590156	0.156594
D:	2524.09	7.120393	-6.950347	-3.427273	0.984304	0.590156	0.156594
D:	2525.06	7.120393	-6.950347	-3.427273	0.984304	0.590156	0.156594
D:	2525.98	7.120393	-6.950347	-3.427273	0.984304	0.590156	0.156594
D:	2526.90	7.120393	-6.950347	-3.427273	0.984304	0.590156	0.156594
D:	2527.81	7.120393	-6.950347	-3.427273	0.984304	0.590156	0.156594
D:	2528.70	7.120393	-6.950347	-3.427273	0.984304	0.590156	0.156594
D:	2529.64	7.120393	-6.950347	-3.427273	0.984304	0.590156	0.156594
D:	2530.82	7.120393	-6.950347	-3.427273	0.984304	0.590156	0.156594
D:	2531.93	7.120393	-6.950347	-3.427273	0.984304	0.590156	0.156594
D:	2533.05	7.120393	-6.950347	-3.427273	0.984304	0.626376	0.201335
D:	2534.17	6.981482	-6.897656	-3.321892	1.032241	0.626375	0.201335
D:	2535.26	6.981482	-6.897656	-3.321892	1.032241	0.626375	0.201335
D:	2536.37	6.981482	-6.897656	-3.321892	1.032241	0.626375	0.201335
D:	2537.43	6.981482	-6.897656	-3.321892	1.032241	0.626375	0.201335
D:	2538.40	6.981482	-6.897656	-3.321892	1.032241	0.626375	0.201335
D:	2539.50	6.981482	-6.897656	-3.321892	1.032241	0.626375	0.201335
D:	2540.58	6.981482	-6.897656	-3.321892	1.032241	0.626375	0.201335
D:	2541.68	6.981482	-6.897656	-3.321892	1.032241	0.626375	0.201335
D:	2542.77	6.981482	-6.897656	-3.321892	1.032241	0.626375	0.201335
D:	2543.86	6.871311	-6.821016	-2.924319	1.115332	0.683900	0.229032
D:	2545.07	6.871311	-6.821016	-2.924319	1.115332	0.683900	0.229032
D:	2546.33	6.871311	-6.821016	-2.924319	1.115332	0.683900	0.229032
D:	2547.37	6.871311	-6.821016	-2.924319	1.115332	0.683900	0.229032
D:	2548.37	6.871311	-6.821016	-2.924319	1.115332	0.683900	0.229032
D:	2549.31	6.871311	-6.821016	-2.924319	1.115332	0.683900	0.229032
D:	2550.31	6.871311	-6.821016	-2.924319	1.115332	0.683900	0.229032
D:	2551.23	6.871311	-6.821016	-2.924319	1.115332	0.683900	0.229032
D:	2552.16	6.871311	-6.821016	-2.924319	1.115332	0.683900	0.229032
D:	2553.08	6.871311	-6.821016	-2.924319	1.115332	0.797883	0.257794
D:	2554.05	6.859336	-6.809041	-2.811753	1.223989	0.797883	0.257794
D:	2554.97	6.859336	-6.809041	-2.811753	1.223989	0.797883	0.257794
D:	2555.89	6.859336	-6.809041	-2.811753	1.223989	0.797883	0.257794
D:	2556.81	6.859336	-6.809041	-2.811753	1.223989	0.797883	0.257794
D:	2557.63	6.859336	-6.809041	-2.811753	1.223989	0.797883	0.257794
D:	2558.56	6.859336	-6.809041	-2.811753	1.223989	0.797883	0.257794
D:	2559.48	6.859336	-6.809041	-2.811753	1.223989	0.797883	0.257794
D:	2560.50	6.859336	-6.809041	-2.811753	1.223989	0.797883	0.257794
D:	2561.47	6.859336	-6.809041	-2.811753	1.223989	0.797883	0.257794
D:	2562.67	6.859336	-6.809041	-2.811753	1.223989	0.797883	0.257794
D:	2563.65	6.682104	-6.730005	-2.862048	1.311341	0.880974	0.270577
D:	2564.57	6.682104	-6.730005	-2.862048	1.311341	0.880974	0.270577
D:	2565.48	6.682104	-6.730005	-2.862048	1.311341	0.880974	0.270577
D:	2566.42	6.682104	-6.730005	-2.862048	1.311341	0.880974	0.270577
D:	2567.36	6.682104	-6.730005	-2.862048	1.311341	0.880974	0.270577
D:	2568.31	6.682104	-6.730005	-2.862048	1.311341	0.880974	0.270577
D:	2569.23	6.682104	-6.730005	-2.862048	1.311341	0.880974	0.270577
D:	2570.16	6.682104	-6.730005	-2.862048	1.311341	0.880974	0.270577
D:	2571.09	6.682104	-6.730005	-2.862048	1.311341	0.880974	0.270577
D:	2572.03	6.682104	-6.730005	-2.862048	1.311341	0.880974	0.270577
D:	2572.86	6.682104	-6.730005	-2.862048	1.311341	0.880974	0.270577
D:	2573.70	6.806646	-6.703660	-2.869233	1.335842	0.896953	0.255663
D:	2574.53	6.806646	-6.703660	-2.869233	1.335842	0.896953	0.255663
D:	2575.39	6.806646	-6.703660	-2.869233	1.335842	0.896953	0.255663
D:	2576.29	6.806646	-6.703660	-2.869233	1.335842	0.896953	0.255663
D:	2577.21	6.806646	-6.703660	-2.869233	1.335842	0.896953	0.255663
D:	2578.16	6.806646	-6.703660	-2.869233	1.335842	0.896953	0.255663
D:	2579.04	6.806646	-6.703660	-2.869233	1.335842	0.896953	0.255663
D:	2580.10	6.806646	-6.703660	-2.869233	1.335842	0.896953	0.255663
D:	2581.19	6.806646	-6.703660	-2.869233	1.335842	0.896953	0.255663
D:	2582.27	6.806646	-6.703660	-2.869233	1.335842	0.896953	0.255663
D:	2583.44	6.706055	-6.797065	-2.809358	1.303884	0.887365	0.251402
D:	2584.57	6.706055	-6.797065	-2.809358	1.303884	0.887365	0.251402
D:	2585.71	6.706055	-6.797065	-2.809358	1.303884	0.887365	0.251402
D:	2586.80	6.706055	-6.797065	-2.809358	1.303884	0.887365	0.251402
D:	2587.74	6.706055	-6.797065	-2.809358	1.303884	0.887365	0.251402
D:	2588.88	6.706055	-6.797065	-2.809358	1.303884	0.887365	0.251402
D:	2590.09	6.706055	-6.797065	-2.809358	1.303884	0.887365	0.251402
D:	2591.26	6.706055	-6.797065	-2.809358	1.303884	0.887365	0.251402
D:	2592.42	6.706055	-6.797065	-2.809358	1.303884	0.887365	0.251402
D:	2593.58	6.706055	-6.797065	-2.809358	1.303884	0.887365	0.251402
D:	2594.56	6.706055	-6.797065	-2.809358	1.303884	0.887365	0.251402
D:	2595.85	6.785090	-6.931187	-2.766248	1.251686	0.822384	0.246076
D:	2596.74	6.785090	-6.931187	-2.766248	1.251686	0.822384	0.246076
D:	2597.72	6.785090	-6.931187	-2.766248	1.251686	0.822384	0.246076
D:	2598.65	6.785090	-6.931187	-2.766248	1.251686	0.822384	0.246076
D:	2599.61	6.785090	-6.931187	-2.766248	1.251686	0.822384	0.246076
D:	2600.55	6.785090	-6.931187	-2.766248	1.251686	0.822384	0.246076
D:	2601.46	6.785090	-6.931187	-2.766248	1.251686	0.822384	0.246076
D:	2602.39	6.785090	-6.931187	-2.766248	1.251686	0.822384	0.246076
D:	2603.32	6.698870	-7.036567	-2.567461	1.194161	0.756338	0.263120
D:	2604.32	6.698870	-7.036567	-2.567461	1.194161	0.756338	0.263120
D:	2605.32	6.698870	-7.036567	-2.567461	1.194161	0.756338	0.263120
D:	2606.32	6.698870	-7.036567	-2.567461	1.194161	0.756338	0.263120
D:	2607.24	6.698870	-7.036567	-2.567461	1.194161	0.756338	0.263120
D:	2608.18	6.698870	-7.036567	-2.567461	1.194161	0.756338	0.263120
D:	2609.13	6.698870	-7.036567	-2.567461	1.194161	0.756338	0.263120
D:	2610.08	6.698870	-7.036567	-2.567461	1.194161	0.756338	0.263120
D:	2611.12	6.698870	-7.036567	-2.567461	1.194161	0.756338	0.263120
D:	2612.07	6.698870	-7.036567	-2.567461	1.194161	0.756338	0.263120
D:	2613.16	6.698870	-7.036567	-2.212998	1.211206	0.742489	0.283360
D:	2614.18	6.789880	-7.084468	-2.212998	1.211206	0.742489	0.283360
D:	2615.10	6.789880	-7.084468	-2.212998	1.211206	0.742489	0.283360
D:	2616.06	6.789880	-7.084468	-2.212998	1.211206	0.742489	0.283360
D:	2617.05	6.789880	-7.084468	-2.212998	1.211206	0.742489	0.283360
D:	2618.05	6.789880	-7.084468	-2.212998	1.211206	0.742489	0.283360
D:	2618.96	6.789880	-7.084468	-2.212998	1.211206	0.742489	0.283360
D:	2619.88	6.789880	-7.084468	-2.212998	1.211206	0.742489	0.283360
